ID,SCORE,RANK
ID26122910820,0.208199834,4523
ID36243820812,0.208165909,4524
ID39653163840,0.208120217,4525
ID14645069937,0.207789298,4526
ID61314006737,0.207688246,4527
ID42918307354,0.207479707,4528
ID93566514315,0.207474275,4529
ID61016017459,0.207441128,4530
ID80830783201,0.20738973,4531
ID51366756507,0.207379587,4532
ID37887883623,0.207211471,4533
ID76898815565,0.207176537,4534
ID115250563,0.207087256,4535
ID35242705622,0.207040224,4536
ID15009989736,0.206821562,4537
ID60584535384,0.206796777,4538
ID89011098206,0.206776965,4539
ID58435322324,0.206750117,4540
ID25261510780,0.206737814,4541
ID77662136628,0.206701721,4542
ID44592816449,0.206588783,4543
ID76854848944,0.206576479,4544
ID38253605011,0.20655458,4545
ID53378978629,0.206442846,4546
ID52020936576,0.206378122,4547
ID27449233516,0.206154549,4548
ID60737365978,0.206147111,4549
ID22055619453,0.20606502,4550
ID89495059330,0.205955029,4551
ID84272946130,0.205448098,4552
ID84520730229,0.205432223,4553
ID54643089442,0.205330448,4554
ID67659121597,0.205259088,4555
ID25690377422,0.205153862,4556
ID40529489815,0.20502907,4557
ID72757759631,0.204874359,4558
ID21963359146,0.204827524,4559
ID20414193030,0.204796213,4560
ID85145731123,0.204753067,4561
ID48756322007,0.204587285,4562
ID21363671832,0.204440271,4563
ID34674705441,0.204377744,4564
ID49315542098,0.20437692,4565
ID84152044441,0.204279301,4566
ID797477784,0.204245095,4567
ID60647060517,0.204133032,4568
ID1272212109,0.204079691,4569
ID68390693221,0.204079216,4570
ID30788706350,0.204001961,4571
ID54399783981,0.203879529,4572
ID48483984660,0.20386129,4573
ID56585116803,0.203765423,4574
ID62450741353,0.203740723,4575
ID79486679835,0.203518898,4576
ID82752687243,0.203384128,4577
ID13867882785,0.203297932,4578
ID82454980249,0.202755024,4579
ID320237223,0.202727944,4580
ID80945728430,0.202648302,4581
ID77914232377,0.202290318,4582
ID44839389689,0.202242513,4583
ID75638590834,0.202234552,4584
ID19048495739,0.202218727,4585
ID76614861319,0.202146381,4586
ID38947249128,0.202111484,4587
ID28060347506,0.202109894,4588
ID20806703633,0.202025589,4589
ID90492206388,0.201659511,4590
ID61207614914,0.201605848,4591
ID26119945629,0.201562413,4592
ID2235125378,0.201238292,4593
ID42612419157,0.201161257,4594
ID4287101330,0.201141936,4595
ID50320417643,0.201096137,4596
ID62288388964,0.20095873,4597
ID3894820112,0.200936078,4598
ID48920752782,0.200932069,4599
ID84186662353,0.200904181,4600
ID90411685309,0.200855316,4601
ID67576091954,0.200806806,4602
ID23553007013,0.200806806,4602
ID16894344015,0.200738895,4604
ID1596720005,0.200572164,4605
ID41268504663,0.200537655,4606
ID37898451060,0.200537009,4607
ID1149983052,0.200442324,4608
ID67763368770,0.200145503,4609
ID20683648493,0.200138348,4610
ID56042324963,0.200100048,4611
ID70061823106,0.199881774,4612
ID61555190925,0.199880032,4613
ID39343298012,0.199852276,4614
ID64465288987,0.199620483,4615
ID5974829013,0.199534873,4616
ID38364396308,0.199370397,4617
ID15302229726,0.19934435,4618
ID80890762284,0.19910029,4619
ID75416879623,0.198739771,4620
ID17081879413,0.198612195,4621
ID59814785309,0.198600588,4622
ID74453503859,0.198160443,4623
ID53956951226,0.198132764,4624
ID52222441999,0.1979508,4625
ID72915392263,0.197853472,4626
ID1490612095,0.197702882,4627
ID14738648577,0.19768595,4628
ID40793694015,0.197488991,4629
ID33654508429,0.197412601,4630
ID55622599392,0.197393614,4631
ID99232227773,0.197260892,4632
ID86472400318,0.19715742,4633
ID85815762814,0.197141789,4634
ID19668221669,0.196980734,4635
ID8082467600,0.196879112,4636
ID27942259715,0.196852869,4637
ID80261292578,0.196841983,4638
ID51436428470,0.196713517,4639
ID35124969685,0.196435265,4640
ID68999176877,0.196313216,4641
ID51186845987,0.196286321,4642
ID37807905831,0.19621724,4643
ID97277859643,0.196162315,4644
ID18344574243,0.196136037,4645
ID41980686197,0.196036354,4646
ID68245615981,0.195955374,4647
ID68767943684,0.195876419,4648
ID18191288466,0.195761375,4649
ID91065990175,0.195660826,4650
ID26748592931,0.19565076,4651
ID75512672483,0.195292188,4652
ID15449270147,0.194624846,4653
ID58475872994,0.194578916,4654
ID94932562855,0.194562195,4655
ID11408825130,0.194418761,4656
ID72825288573,0.194261546,4657
ID99581451667,0.194244326,4658
ID67715646823,0.194160811,4659
ID78204788443,0.193633041,4660
ID82522139829,0.19349586,4661
ID37661968701,0.193464305,4662
ID39723512176,0.193443617,4663
ID94648012656,0.193422107,4664
ID78506407923,0.193399195,4665
ID21512252195,0.19333445,4666
ID35881700523,0.193197219,4667
ID54235953956,0.193076587,4668
ID26071137993,0.193071228,4669
ID26832169865,0.193050459,4670
ID41949945242,0.192939357,4671
ID78627608147,0.192927445,4672
ID96660656107,0.192848368,4673
ID94397154401,0.192806959,4674
ID67076254574,0.192806959,4674
ID38711612363,0.192483617,4676
ID35523263707,0.192417988,4677
ID45786200485,0.19239207,4678
ID35552729636,0.192287016,4679
ID82988441681,0.192213692,4680
ID22421240351,0.19221186,4681
ID41311032018,0.192114871,4682
ID26804353868,0.192073393,4683
ID71446931441,0.191861688,4684
ID92489056192,0.191764867,4685
ID69085728688,0.191764867,4685
ID17855344953,0.191655902,4687
ID51791124349,0.191506166,4688
ID8948180037,0.191410179,4689
ID12514547730,0.191351963,4690
ID68096146857,0.191053678,4691
ID35965675737,0.190999198,4692
ID77178525448,0.190989414,4693
ID22808151795,0.190969235,4694
ID20078967521,0.190732266,4695
ID82528570984,0.190701621,4696
ID93199495409,0.190528059,4697
ID96957068376,0.190377517,4698
ID1369594876,0.190265469,4699
ID95888382706,0.19010717,4700
ID9249399839,0.189995621,4701
ID8477607792,0.189983158,4702
ID84914515812,0.18976166,4703
ID32829289060,0.189604353,4704
ID81834228794,0.18919359,4705
ID36002354340,0.189145881,4706
ID52468540171,0.189139424,4707
ID11654077568,0.189127744,4708
ID11139075230,0.189047182,4709
ID74611755588,0.188914495,4710
ID81660622442,0.188798175,4711
ID35048169891,0.18839076,4712
ID12075995799,0.188286757,4713
ID35407622314,0.188244378,4714
ID452954368,0.188232836,4715
ID38006915449,0.188232836,4715
ID52685823781,0.187881049,4717
ID6401448560,0.187810551,4718
ID75249300978,0.187787598,4719
ID4517458288,0.187726288,4720
ID92715542620,0.187700749,4721
ID60097870491,0.187508581,4722
ID95362288875,0.187265656,4723
ID673170062,0.187206399,4724
ID38262727595,0.187192236,4725
ID70005902447,0.187167013,4726
ID22848317363,0.18707191,4727
ID26235159685,0.186943235,4728
ID17827904884,0.186920734,4729
ID5798559498,0.186600827,4730
ID20662619555,0.186395576,4731
ID16095170339,0.186246634,4732
ID98504489985,0.18617468,4733
ID64885520732,0.185635936,4734
ID72274796232,0.185560776,4735
ID62397494568,0.185335123,4736
ID29647339288,0.185323149,4737
ID57601529293,0.185249885,4738
ID97988151478,0.185041387,4739
ID72856760198,0.184923892,4740
ID30339257666,0.184861771,4741
ID66611992971,0.184714405,4742
ID35110447478,0.18458865,4743
ID71015990511,0.184566092,4744
ID41009453237,0.184520936,4745
ID10694257919,0.184511229,4746
ID14617022925,0.184314974,4747
ID56223585110,0.18427074,4748
ID70474794958,0.184202248,4749
ID11333393217,0.184163696,4750
ID1942839707,0.184158535,4751
ID51932410454,0.184019732,4752
ID1711174520,0.183982377,4753
ID71729891454,0.183922211,4754
ID8533057900,0.183698351,4755
ID86709829599,0.18358935,4756
ID91852125381,0.183547533,4757
ID35954319469,0.183460579,4758
ID74261332477,0.183459002,4759
ID91371250800,0.183444701,4760
ID4048807408,0.183271948,4761
ID37377410073,0.183245326,4762
ID8144404975,0.183200884,4763
ID70258758575,0.183008981,4764
ID73193645464,0.182963386,4765
ID35144437260,0.182915448,4766
ID56314841125,0.182795525,4767
ID27286074416,0.182757674,4768
ID29693327532,0.18246504,4769
ID12951813644,0.182450728,4770
ID61757042287,0.18243748,4771
ID98508461377,0.182291868,4772
ID9491960103,0.182248178,4773
ID18898584795,0.1822225,4774
ID77625429293,0.18201837,4775
ID25992368127,0.18174946,4776
ID13147809129,0.181713899,4777
ID67416570134,0.181701343,4778
ID22853544784,0.181555272,4779
ID92264178577,0.181393437,4780
ID64197680244,0.181359755,4781
ID91294885236,0.1813236,4782
ID75503477442,0.181220967,4783
ID40350507265,0.181184777,4784
ID72391068270,0.181179026,4785
ID53566023872,0.181105898,4786
ID90611555562,0.180995692,4787
ID61491366504,0.180865304,4788
ID11924071568,0.180777406,4789
ID78260943097,0.180503617,4790
ID35076036506,0.180483945,4791
ID15081713495,0.180335692,4792
ID94467528161,0.180283654,4793
ID88415932789,0.180078743,4794
ID16224119028,0.180042489,4795
ID33146634387,0.180042489,4795
ID68913636295,0.179978031,4797
ID12192783370,0.179839268,4798
ID36127962328,0.179831714,4799
ID50012251571,0.179716957,4800
ID52607857972,0.179615063,4801
ID40415465245,0.17960623,4802
ID45847776134,0.179582079,4803
ID25428676430,0.179332837,4804
ID55306627766,0.179317044,4805
ID32523842497,0.179162799,4806
ID61149728838,0.178979809,4807
ID15047405248,0.17887025,4808
ID5458283007,0.178870082,4809
ID59404453290,0.178826543,4810
ID95364016851,0.17849757,4811
ID37414353451,0.178481364,4812
ID37324035604,0.178472116,4813
ID48450890904,0.178409906,4814
ID92955843542,0.178217389,4815
ID26337126282,0.178177914,4816
ID24275677010,0.178161986,4817
ID60308698499,0.178074162,4818
ID8017614115,0.178063432,4819
ID76985382883,0.177984538,4820
ID67881927018,0.177756468,4821
ID38561478601,0.177556831,4822
ID2447553958,0.17721249,4823
ID49583716247,0.177165075,4824
ID33042218830,0.177110676,4825
ID49764428264,0.177102963,4826
ID31849769098,0.177071347,4827
ID67394842751,0.176948353,4828
ID61152146040,0.176942226,4829
ID51851246343,0.17689249,4830
ID17115364976,0.176852957,4831
ID81103951242,0.176728841,4832
ID90042084730,0.176633348,4833
ID20628880625,0.176612583,4834
ID13962241082,0.176565098,4835
ID65024725610,0.176510807,4836
ID4321363384,0.176449845,4837
ID29482103478,0.17640461,4838
ID64831479296,0.176392901,4839
ID67381834456,0.176282571,4840
ID52046325501,0.176281197,4841
ID66191194376,0.176114572,4842
ID87494763074,0.176085634,4843
ID36597471375,0.176053269,4844
ID45383086961,0.175984982,4845
ID62105885037,0.175915679,4846
ID7484418855,0.175745174,4847
ID703966943,0.175700828,4848
ID53501514556,0.175661716,4849
ID55728951960,0.175650084,4850
ID91817683070,0.175615265,4851
ID92004888454,0.175523886,4852
ID6449736192,0.175468599,4853
ID53069866473,0.175297893,4854
ID36009844874,0.175143763,4855
ID82753877426,0.175057882,4856
ID76557639509,0.175057882,4856
ID82950377549,0.174958316,4858
ID90647982894,0.174836345,4859
ID60371055854,0.174549098,4860
ID95062027170,0.174548407,4861
ID11865873826,0.174425929,4862
ID3154778947,0.17440152,4863
ID31461353288,0.174367273,4864
ID61362963850,0.174332084,4865
ID55253677282,0.174262235,4866
ID85029182482,0.174198889,4867
ID98568002227,0.17362999,4868
ID25105047889,0.173545988,4869
ID18953687613,0.173225069,4870
ID15382919234,0.173195655,4871
ID69856617306,0.173168311,4872
ID13918149850,0.173070456,4873
ID11174915223,0.172825665,4874
ID17880286098,0.172821219,4875
ID8564371060,0.17281225,4876
ID27304983338,0.172651673,4877
ID35830493008,0.172511346,4878
ID49807724333,0.172473039,4879
ID46883970753,0.172466547,4880
ID72409473905,0.172433747,4881
ID37985961575,0.172402041,4882
ID42037973153,0.172179303,4883
ID97705768839,0.172147872,4884
ID43151849155,0.17213781,4885
ID29157236185,0.172131363,4886
ID59397111115,0.172039933,4887
ID86000036255,0.171955026,4888
ID55144117472,0.171938167,4889
ID16698436772,0.171925493,4890
ID84422988530,0.171803474,4891
ID1692759991,0.171717635,4892
ID61133503756,0.171476397,4893
ID44978118150,0.171435544,4894
ID43418855752,0.171303792,4895
ID29650349463,0.170982149,4896
ID158975459,0.170900768,4897
ID59729265821,0.170843152,4898
ID19030961682,0.170830235,4899
ID94078427690,0.170625259,4900
ID84842650073,0.17053338,4901
ID16915160611,0.17052856,4902
ID68343277307,0.170316779,4903
ID7273096222,0.170287848,4904
ID13969697344,0.170245646,4905
ID83402218196,0.17023291,4906
ID17631524995,0.170091183,4907
ID54013831845,0.170090306,4908
ID17869029155,0.170086283,4909
ID45035201518,0.169973337,4910
ID95290663137,0.169851559,4911
ID76704724354,0.169807566,4912
ID53848738946,0.169735059,4913
ID78848000280,0.16958304,4914
ID46302103133,0.169484257,4915
ID45410266865,0.169479661,4916
ID62758153054,0.169419832,4917
ID11560158856,0.169372467,4918
ID17249215495,0.169343139,4919
ID81203494817,0.169203646,4920
ID40887688631,0.169105554,4921
ID33579905020,0.168998644,4922
ID56398495080,0.168897449,4923
ID50954176648,0.168818529,4924
ID72400788949,0.168791613,4925
ID69494959511,0.168747265,4926
ID84440024096,0.168603169,4927
ID72316557156,0.168548357,4928
ID42454456743,0.168512435,4929
ID43224687428,0.168356075,4930
ID45957459856,0.168339926,4931
ID87970339687,0.168297791,4932
ID27684091370,0.168203357,4933
ID60598671883,0.168189472,4934
ID54772916461,0.168185758,4935
ID1007116120,0.168174705,4936
ID47355051453,0.168167317,4937
ID55595702843,0.16814882,4938
ID13626334682,0.168024539,4939
ID19047067602,0.167930328,4940
ID3796607909,0.167920007,4941
ID65153956071,0.167863319,4942
ID71547875307,0.167775345,4943
ID67837471034,0.167519644,4944
ID31054744092,0.167458829,4945
ID79191166758,0.167364255,4946
ID50735418987,0.167186578,4947
ID26014221844,0.167148069,4948
ID69224101476,0.167113763,4949
ID25912726356,0.167061483,4950
ID87589788524,0.166851183,4951
ID26418920106,0.16678338,4952
ID80088308630,0.166385533,4953
ID95775186594,0.166326112,4954
ID46639727729,0.166297672,4955
ID33685397884,0.166146973,4956
ID46557955931,0.166071652,4957
ID80497659314,0.166028047,4958
ID42827759330,0.165974901,4959
ID30159273850,0.165937013,4960
ID12862079969,0.165928566,4961
ID48308118827,0.165839234,4962
ID16098075646,0.165837013,4963
ID18395209600,0.165745681,4964
ID21178343250,0.16567556,4965
ID34085125864,0.165607885,4966
ID934217917,0.165562867,4967
ID91112910067,0.165561688,4968
ID43262969396,0.165513853,4969
ID83967733655,0.165395662,4970
ID35628717036,0.165378803,4971
ID93555753721,0.165298224,4972
ID73673602646,0.165180685,4973
ID70519597721,0.16486613,4974
ID45816864560,0.164755378,4975
ID14024276665,0.164697376,4976
ID61900342750,0.164678429,4977
ID95144231894,0.164540084,4978
ID4659277016,0.164418423,4979
ID19524616431,0.164411903,4980
ID46009389146,0.164343788,4981
ID44371752973,0.164340705,4982
ID86400240373,0.164252305,4983
ID10577849210,0.164240893,4984
ID25232248485,0.164211348,4985
ID99273771885,0.164203327,4986
ID59252340606,0.164120965,4987
ID28102319980,0.163907604,4988
ID86360909736,0.163671963,4989
ID6804913238,0.16359793,4990
ID74984151299,0.163481891,4991
ID21223872211,0.163479914,4992
ID54948156492,0.163421108,4993
ID7110696475,0.16340043,4994
ID81735863202,0.163315935,4995
ID63736622251,0.162985698,4996
ID74905032233,0.16295047,4997
ID60620499663,0.162943843,4998
ID70706844828,0.162849598,4999
ID45014655331,0.162833071,5000
ID39606447303,0.162832532,5001
ID60065052500,0.162815849,5002
ID72456244273,0.162742848,5003
ID9735964103,0.162697886,5004
ID63307846273,0.162586816,5005
ID81202705847,0.162495952,5006
ID16445707351,0.162469933,5007
ID94273637092,0.162468096,5008
ID62232020386,0.162463907,5009
ID97642357366,0.162456869,5010
ID44400225460,0.162266428,5011
ID59640646520,0.162248086,5012
ID13262036588,0.162227783,5013
ID18346045919,0.162145918,5014
ID59344470761,0.162086134,5015
ID39343017032,0.162009702,5016
ID60322572505,0.161815956,5017
ID46433060079,0.161805917,5018
ID56034530399,0.161717371,5019
ID65741934844,0.161600404,5020
ID44887453012,0.161540404,5021
ID1418235898,0.161515927,5022
ID61318451939,0.161497144,5023
ID87611047778,0.16147785,5024
ID74842503003,0.161460549,5025
ID61678971658,0.161421504,5026
ID10161175490,0.161393005,5027
ID64608535014,0.161176125,5028
ID40519524058,0.161175015,5029
ID82147835698,0.16096958,5030
ID23018943063,0.160906828,5031
ID61155340523,0.160905099,5032
ID78460610321,0.160899148,5033
ID64273699915,0.160850355,5034
ID33191438546,0.16067475,5035
ID4448077550,0.160613677,5036
ID5715295581,0.160489714,5037
ID29686408457,0.160473949,5038
ID45748308974,0.160449752,5039
ID84064765453,0.1603561,5040
ID66386051460,0.160246578,5041
ID3142110073,0.160199535,5042
ID89756792080,0.160185342,5043
ID35688542684,0.160130748,5044
ID33504263234,0.160095502,5045
ID47105341985,0.1600812,5046
ID6810088226,0.160053444,5047
ID27908594779,0.160005165,5048
ID31435585548,0.159963908,5049
ID11170190577,0.159957155,5050
ID80926436176,0.159954158,5051
ID55427644334,0.159896309,5052
ID8072702450,0.159841184,5053
ID97591331227,0.159634539,5054
ID21431220425,0.159588348,5055
ID17139419921,0.159515522,5056
ID10743114543,0.159433538,5057
ID79738358631,0.159397512,5058
ID58893221783,0.159317774,5059
ID67856711786,0.159301309,5060
ID42131304527,0.159244234,5061
ID70718845152,0.15918539,5062
ID11699396563,0.159041321,5063
ID66377502058,0.158937405,5064
ID15358902474,0.158832525,5065
ID85221348835,0.158781448,5066
ID3619554454,0.15869048,5067
ID22851273195,0.158648179,5068
ID25968413392,0.158585038,5069
ID72601060929,0.158530807,5070
ID72713322785,0.158442809,5071
ID26254099573,0.158362539,5072
ID59852942060,0.158256247,5073
ID31471442818,0.158237123,5074
ID15706160671,0.158162788,5075
ID14794471680,0.158064918,5076
ID91804103968,0.157977017,5077
ID2529827366,0.157940257,5078
ID17984213967,0.157778531,5079
ID37175762950,0.157747165,5080
ID76381421078,0.15772853,5081
ID21587605831,0.157709745,5082
ID26797423244,0.157699514,5083
ID94047570458,0.157432871,5084
ID21775530009,0.157395619,5085
ID86540998139,0.157381207,5086
ID15718535713,0.157282402,5087
ID50716615724,0.157272254,5088
ID95929937994,0.15724946,5089
ID43234035718,0.157132925,5090
ID64779594570,0.156570829,5091
ID85068133233,0.156379921,5092
ID10473096841,0.156379384,5093
ID69689638293,0.156316246,5094
ID25374940934,0.156266787,5095
ID51073506963,0.156193221,5096
ID65827033280,0.156120536,5097
ID79355372292,0.156073172,5098
ID68312589623,0.156069986,5099
ID10710704517,0.156029945,5100
ID22277469384,0.155939415,5101
ID27012531565,0.155812586,5102
ID67457744883,0.155582617,5103
ID32525109654,0.155547905,5104
ID37066266749,0.155476926,5105
ID23422168113,0.155466305,5106
ID83712487241,0.155369822,5107
ID14534435800,0.155305847,5108
ID80838727848,0.155289057,5109
ID6116278518,0.155200573,5110
ID26256586204,0.155101893,5111
ID15617495875,0.155101893,5111
ID95810367863,0.155055564,5113
ID20957416398,0.154945449,5114
ID18180516836,0.15491598,5115
ID737294089,0.154776228,5116
ID25975535263,0.154653388,5117
ID96710550224,0.154513302,5118
ID6042205452,0.15450502,5119
ID90886434489,0.154389889,5120
ID95608671659,0.154345695,5121
ID42207333232,0.154234958,5122
ID98996062669,0.154136567,5123
ID64589952288,0.154050385,5124
ID77174749587,0.154050385,5124
ID96770842837,0.154036663,5126
ID4805782439,0.154025258,5127
ID31783686732,0.154000376,5128
ID23389887401,0.153995921,5129
ID96999219803,0.153935145,5130
ID3889975046,0.153923805,5131
ID5619861746,0.153893933,5132
ID98350844252,0.153620622,5133
ID29102446757,0.153578244,5134
ID88438250305,0.153567578,5135
ID90129136382,0.153510391,5136
ID74392514757,0.153506486,5137
ID48551906341,0.153502502,5138
ID21803450175,0.153500885,5139
ID17628838782,0.153488573,5140
ID50465109781,0.153465112,5141
ID4839189026,0.153313071,5142
ID38950327336,0.153304056,5143
ID46602751941,0.153168361,5144
ID28707365192,0.153168361,5144
ID1879437594,0.153126253,5146
ID99800083087,0.153082431,5147
ID10571817080,0.153075939,5148
ID78468889733,0.152946948,5149
ID65752280254,0.152820099,5150
ID23196154983,0.15279707,5151
ID10775096579,0.152785881,5152
ID47390863274,0.152622839,5153
ID39473845502,0.152516819,5154
ID59856992289,0.152489688,5155
ID69569180891,0.15244965,5156
ID47419910061,0.152445932,5157
ID92680467196,0.152408419,5158
ID69224581899,0.152395947,5159
ID60213538240,0.152170325,5160
ID76139194414,0.152146343,5161
ID49954419885,0.152053873,5162
ID54207117694,0.151945213,5163
ID54408343347,0.151903872,5164
ID75650669064,0.151885318,5165
ID49984943936,0.151807378,5166
ID89003391325,0.151797743,5167
ID79804986938,0.151593581,5168
ID74774122179,0.151562402,5169
ID71512915692,0.151539031,5170
ID62415669840,0.151536776,5171
ID99815529491,0.151410515,5172
ID44848617699,0.151322324,5173
ID42059086562,0.151308618,5174
ID65234506626,0.151282611,5175
ID77082784696,0.151235222,5176
ID46340499001,0.151215881,5177
ID77030771494,0.151215881,5177
ID7463465355,0.151181741,5179
ID78650547833,0.151122872,5180
ID39844559989,0.151096488,5181
ID34852562721,0.151058384,5182
ID30557627198,0.151006868,5183
ID7423113802,0.150956779,5184
ID6771368815,0.150954319,5185
ID91164338491,0.150917142,5186
ID15006333410,0.150908233,5187
ID96235992757,0.150908233,5187
ID70883106193,0.150835889,5189
ID935932156,0.150820976,5190
ID35188492823,0.150786073,5191
ID43714853303,0.150717343,5192
ID85214668365,0.150616699,5193
ID15133328323,0.150417704,5194
ID240263855,0.150377725,5195
ID73113833029,0.150345946,5196
ID59418996264,0.150277721,5197
ID14187156229,0.150266601,5198
ID48319640731,0.150206643,5199
ID21813981291,0.150133304,5200
ID42176812860,0.150078854,5201
ID28726076580,0.150038286,5202
ID14772532142,0.149911564,5203
ID50438521919,0.149857055,5204
ID93489455708,0.149850979,5205
ID44825493518,0.149840975,5206
ID60537154209,0.149752296,5207
ID15808707808,0.149738844,5208
ID80081335725,0.149626693,5209
ID4177003728,0.149576574,5210
ID72713129163,0.149496761,5211
ID84356586162,0.149437858,5212
ID65436802089,0.149426107,5213
ID17154664973,0.149418985,5214
ID24540420726,0.149387654,5215
ID25012629118,0.149330621,5216
ID23311452718,0.149310895,5217
ID93911724115,0.14916535,5218
ID53480036069,0.149117743,5219
ID50385996909,0.148997346,5220
ID58612005160,0.148971691,5221
ID7580666107,0.148819565,5222
ID21976337964,0.148704238,5223
ID1082907245,0.148590605,5224
ID89531197626,0.148397758,5225
ID39659279975,0.148297604,5226
ID11629305505,0.148293736,5227
ID53500054894,0.148291341,5228
ID67949807628,0.148263389,5229
ID64083465497,0.148160792,5230
ID49559385725,0.148079076,5231
ID50081787002,0.148019787,5232
ID57533154663,0.147978376,5233
ID98732160496,0.14786889,5234
ID24716298433,0.1478557,5235
ID94029175301,0.147793281,5236
ID18530049137,0.147786968,5237
ID41252943426,0.147781524,5238
ID85507378487,0.147740232,5239
ID43041550434,0.147608564,5240
ID28740301648,0.147594655,5241
ID58363255885,0.147473956,5242
ID3671510705,0.147462255,5243
ID26757903362,0.147381427,5244
ID10259731724,0.147321796,5245
ID25048277957,0.147219802,5246
ID58915023626,0.14712265,5247
ID96484880287,0.147072935,5248
ID90483402316,0.147015041,5249
ID19584892606,0.146968484,5250
ID85813329269,0.146912641,5251
ID33719138258,0.146848962,5252
ID96240204431,0.146848962,5252
ID14242826408,0.146821011,5254
ID66448305159,0.146781618,5255
ID90830538231,0.146711901,5256
ID96073388678,0.146689313,5257
ID48541608149,0.146656776,5258
ID17549648423,0.146613159,5259
ID54712484755,0.1465858,5260
ID57983843729,0.146534941,5261
ID62794150627,0.146447665,5262
ID21942509953,0.146418901,5263
ID46806572725,0.146416002,5264
ID56546177042,0.146393605,5265
ID96219846790,0.146336606,5266
ID65208757047,0.146327343,5267
ID32512143595,0.146256934,5268
ID26378869231,0.146220582,5269
ID95141197785,0.146153833,5270
ID24861786153,0.145957166,5271
ID33254779890,0.14580626,5272
ID2597646742,0.145737575,5273
ID61299703578,0.145619597,5274
ID43955653646,0.145397522,5275
ID7055849585,0.145260377,5276
ID22350864029,0.145234178,5277
ID37926281214,0.145219419,5278
ID68099482948,0.145116369,5279
ID94908435733,0.145105552,5280
ID6999935445,0.145091358,5281
ID83900026084,0.145046484,5282
ID6606903395,0.144973516,5283
ID63297781331,0.144902391,5284
ID39071315312,0.144874394,5285
ID76726348826,0.144846561,5286
ID59327295450,0.144844584,5287
ID61825395963,0.144780499,5288
ID80189251704,0.144776606,5289
ID830245810,0.144776606,5289
ID36581972956,0.144776606,5289
ID13523694460,0.144767065,5292
ID18486189478,0.144623413,5293
ID16195353454,0.144530641,5294
ID87425204639,0.14447422,5295
ID21798281893,0.144436847,5296
ID50684093660,0.144409716,5297
ID76955763007,0.144381065,5298
ID26077718858,0.144305852,5299
ID78741516116,0.144297301,5300
ID46157044100,0.144247589,5301
ID37626292667,0.144146,5302
ID60882174577,0.14409299,5303
ID80170418266,0.144022076,5304
ID95058332474,0.143817496,5305
ID22884978224,0.143802743,5306
ID74456530471,0.143767513,5307
ID46649344613,0.143713974,5308
ID72382912445,0.143702798,5309
ID49255308718,0.143673843,5310
ID48250644629,0.143572606,5311
ID16594241706,0.143542772,5312
ID77218870714,0.143496359,5313
ID53146220721,0.143443705,5314
ID87100281793,0.143420544,5315
ID60458282921,0.143407505,5316
ID81607593494,0.143396866,5317
ID9297723420,0.143363234,5318
ID31560489084,0.143335593,5319
ID19085964057,0.143330625,5320
ID40231289826,0.143268309,5321
ID48017970075,0.143207366,5322
ID15564384970,0.143075531,5323
ID8934474787,0.142908791,5324
ID5376633678,0.14290756,5325
ID61336479969,0.142766067,5326
ID74418680,0.142735726,5327
ID56603104042,0.142621669,5328
ID41974252388,0.142553017,5329
ID87278153834,0.142450305,5330
ID94321159270,0.14235677,5331
ID37159903597,0.142356344,5332
ID53513241630,0.142329116,5333
ID88812660560,0.142324879,5334
ID33510064256,0.142243454,5335
ID74321995291,0.142243454,5335
ID19574475530,0.142243454,5335
ID15788827750,0.142243454,5335
ID53428803455,0.142230346,5339
ID37360851251,0.142133946,5340
ID20949215311,0.142111315,5341
ID55528126496,0.142099682,5342
ID91915955204,0.141956271,5343
ID83347432167,0.141928999,5344
ID42402001722,0.141923606,5345
ID46569247425,0.141878888,5346
ID98736637550,0.141791358,5347
ID36357162956,0.14172583,5348
ID62178235762,0.141574317,5349
ID10444168658,0.141525796,5350
ID68079912554,0.141507948,5351
ID66366045068,0.141400701,5352
ID93048407273,0.141170835,5353
ID73066422097,0.141072254,5354
ID65749029147,0.141061855,5355
ID65320246138,0.140977258,5356
ID25161995145,0.140961317,5357
ID33969538348,0.140917082,5358
ID61248655459,0.140888312,5359
ID40394245572,0.140844053,5360
ID9500646875,0.140776062,5361
ID48568960720,0.140711077,5362
ID64796820033,0.140652045,5363
ID11601292487,0.140632653,5364
ID47367161068,0.140632247,5365
ID27155559755,0.140566609,5366
ID7246954695,0.140380563,5367
ID9204170996,0.140284697,5368
ID79417731137,0.140262404,5369
ID43026450110,0.140149007,5370
ID49548621824,0.140136483,5371
ID1581110433,0.140128645,5372
ID54259436183,0.14010671,5373
ID35642015345,0.140041426,5374
ID36330933746,0.139975503,5375
ID16560846062,0.139886981,5376
ID3195669782,0.139832112,5377
ID28616719520,0.139659227,5378
ID27957553708,0.139629732,5379
ID36358587740,0.139545599,5380
ID10632055909,0.139528996,5381
ID20432992754,0.139494405,5382
ID80758796250,0.139398718,5383
ID23576280904,0.139328023,5384
ID49862807639,0.139174862,5385
ID11670933995,0.139054198,5386
ID22879187540,0.13893142,5387
ID98975196852,0.13892972,5388
ID9718099380,0.138881497,5389
ID98965217964,0.138852391,5390
ID91111088586,0.138727104,5391
ID11432356625,0.138672764,5392
ID63698944572,0.138662093,5393
ID276278099,0.138648033,5394
ID17482645538,0.138614769,5395
ID23189651464,0.138585968,5396
ID63499984593,0.138550767,5397
